tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
"""لك الحمد لا أحصي الجميل ولم أزل 
أنا العاجز المحتار عن مبلغ الشكر""
تم بحمد الله اجتيازي بتفوقللبرنامج التدريبي #مبرمجي_ذكاء_المستقبل الذي أقامته الهيئةالسعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم والشركة العالمية #سينس_تايم الصينية تجربة جميلة ومميزة","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم']",01/05/2023,https://x.com/EdahAlomari/status/1653092693923225608,0,1,ar,True
"مدارس القلعة الحجازية الاهلية والدولية تبارك لمعلميها اجتياز برنامج (مبرمجي ذكاء المستقبل) المعتمد من #الهيئة_السعودية_للذكاء_الاصطناعي بالتعاون مع #وزارة_التعليم وشركة سينس تايم الصينية وحصول المتدربين على شهادة استكمال البرنامج المعتمد،،
بمتابعة مدير الاشراف التربوي بالمدارس،،","['#الهيئة_السعودية_للذكاء_الاصطناعي', '#وزارة_', 'التعليم']",30/04/2023,https://x.com/QHschools0/status/1652671796427014144,5,2,ar,True
"الحمدلله اجتزت وبتفوق البرنامج التدريبي  #مبرمجي_ذكاء_المستقبل، لمدة 40 ساعه تدريبيه.
البرنامج بالتعاون بين #وزارة_التعليم و #سدايا 
وشركة #سنس_تايم الصينية.

#الذكاء_الاصطناعي
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#وزارة_', 'التعليم', '#سدايا', '#سنس_تايم', '#الذكاء_الاصطناعي', '#مبرمجي_المستقبل']",29/04/2023,https://x.com/64alqahtani/status/1652275340293570560,0,0,ar,True
"بفضل الله اجتزت بتفوق برنامج ""مبرمجي الذكاء الاصطناعي"" و الذي أقامته هيئة #سدايا بالتعاون مع #وزارة_التعليم و شركة #سينس_تايم الصينية.
اجتياز هذا البرنامج يؤهلنا للتدريب ضمن برنامج #مبرمجي_ذكاء_المستقبل .","['#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم', '#مبرمجي_', 'ذكاء', '_المستقبل']",29/04/2023,https://x.com/ts3edz/status/1652247948552445953,5,0,ar,True
"تم بحمد الله اجتيازي بتفوق للبرنامج التدريبي #مبرمجي_ذكاء_المستقبل والذي أقامته الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم الصينية 
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم', '#مبرمجي_المستقبل']",29/04/2023,https://x.com/ali_alhakami777/status/1652176370699476996,2,0,ar,True
"تم بحمد الله اجتيازي بتفوق للبرنامج التدريبي #مبرمجي_ذكاء_المستقبل والذي أقامته الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم الصينية 
تجربة جميلة ومتفردة من نوعها .. 
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم', '#مبرمجي_المستقبل']",29/04/2023,https://x.com/Xx000oon/status/1652118715599671298,1,0,ar,True
"تم بحمد الله اجتيازي بتفوق للبرنامج التدريبي #مبرمجي_ذكاء_المستقبل والذي أقامته الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم الصينية 
تجربة جميلة ومفيدة 
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم', '#مبرمجي_المستقبل']",29/04/2023,https://x.com/nadalward1434/status/1652110867339567104,1,0,ar,True
"الحمدلله تم اجتيازي بتفوق برنامج  #مبرمجي_ذكاء_المستقبل
لـ #الذكاء_الاصطناعي البرنامج 
بالتعاون بين #وزارة_التعليم و #سدايا 
وشركة #سنس_تايم الصينية
اسأل الله العون والتوفيق #برنامج_مبرمجي_المستقبل  
#المركز_الوطني_للذكاء_الاصطناعي
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#الذكاء_الاصطناعي', '#وزارة_', 'التعليم', '#سدايا', '#سنس_تايم', '#برنامج_مبرمجي_المستقبل', '#المركز_الوطني_للذكاء_الاصطناعي', '#مبرمجي_المستقبل']",28/04/2023,https://x.com/ahmedalsharary/status/1651745524586881028,48,13,ar,True
"أما في مجال التعليم، يمكن الاستثمار في أدوات ذكية تبسط على الأطفال وتساعدهم على الفهم. كذلك يمكن الاستثمار في منصات التعليم
الذكية والتي يُستخدم فيها الذكاء الاصطناعي لتحليل مستوى ذكاء الطلاب والمساعدة في اقتراح خطط تعليمية مخصصة وملائمة لهم.",[],17/04/2023,https://x.com/neocapitalone/status/1648039888619466804,1,0,ar,True
"والحلم  اصبح  حقيقة  فعلا واصبح  عندنا   كليات  ذكاء اصطناعى  فى  ٩  جامعات  مصرية.
الروبوتات دى والقاعات الدراسية الفخمة دى اللى زارها الرئيس 
دى مش جامعة خاصة ولا جامعة مصاربفها بعشروميت الف جنيه؟
ده كلية الذكاء الاصطناعى جامعة كفر الشيخ الحكومية
ده التعليم الحكومى",[],12/04/2023,https://x.com/MarwaMo36222838/status/1646293835918594051,2,0,ar,True
"يمكننا الآن دمج أدوات الذكاء الاصطناعي بمسؤولية في التعليم والتعلم، وتوجيه كيفية استخدامها لتشكيل مستقبل التعليم من الروضة إلى الصف الثالث ثانوي."" #تعليم #ذكاء_اصطناعي","['#تعليم', '#ذكاء', '_اصطناعي']",07/04/2023,https://x.com/dr6alal3/status/1644375572385079296,3,0,ar,True
"خاص لمعلمي ومعلمات الحاسب
لمن لدية الرغبه بالتدرب في برنامج تدريبي *مبرمجي ذكاء المستقبل* والمقدم من الهيئة السعوديه للذكاء الاصطناعي SDAIAبالتعاون مع شركة senstime الصينية بإشراف وزاره التعليم التسجيل بالرابط التالي:
⁦http://rai.sdaia.gov.sa/survey/CfDJ8JI…⁩",[],04/04/2023,https://x.com/abo_wadel/status/1643150499271647232,23,2,ar,True
" خاص لمعلمي ومعلمات مادة الحاسب الالي ومن يدرسها من التخصصات الثانية، #سدايا مع شركة #senstime الصينية بالتعاون مع #وزارة_التعليم تطلق البرنامج التدريبي ( #مبرمجي_ذكاء_المستقبل )، لمن لديه الرغبة الدخول وتعبئة الاستبيان التالي: 

https://rai.sdaia.gov.sa/survey/CfDJ8JITL5b9UZFEuSEbKyv3qjsWT33_E8lJ6OzTEYw9zBalgIpQBJFOOyySNblU6__402ttkIlhhvl8AmWpvTHYQ74KTo_ZloTvG4b9iASZZ9D8Hj8pxqDeNjTTP605BFWwkA…

بالتوفيق للجميع..","['#سدايا', '#senstime', '#وزارة_', 'التعليم', '#مبرمجي_', 'ذكاء', '_المستقبل']",03/04/2023,https://x.com/soq3ah/status/1642927467169038344,49,7,ar,True
" تريد معرفة المزيد عن موضوع معين !  توفر لك المنصة مصادر وأدوات متعددة لتتعلم بفعالية .

 انضم إلى #TutorAI_me اليوم واستكشف عالم الذكاء الاصطناعي في التعليم !
#تعليم #ذكاء_صناعي #تعلم #منصة_تعليمية

https://tutorai.me","['#TutorAI_me', '#تعليم', '#ذكاء', '_صناعي', '#تعلم', '#منصة_تعليمية']",02/04/2023,https://x.com/tichcheap/status/1642615481852125184,0,0,ar,True
"تابعوا معنا لقاء المهندس محمود الجابري مدير الشراكات الاستراتيجية في كلاسيرا، ومدير فرع #كلاسيرا في #مصر مع #بودكاست #صناع_التعليم متحدثاً عن الذكاء الاصطناعي وأثره في التعليم الحديث....

#كلاسيرا_شريك_النجاح
#تعليم
#ذكاء_اصطناعي
@Interactlabs_","['#كلاسيرا', '#مصر', '#بودكاست', '#صناع_', 'التعليم', '#كلاسيرا_شريك_النجاح', '#تعليم', '#ذكاء', '_اصطناعي']",28/03/2023,https://x.com/ClasseraME/status/1640665958632026112,6,2,ar,True
"كلامه صحيح
ذكاء الاصطناعي راح يولد سؤال في سنوات القادمة وهو: ما هو فائدة البشر في التعليم والتشغيل
أعتقد أن بعد سنوات سيبحث الشخص عن قيمته في الحياة",[],27/03/2023,https://x.com/Kurdistan_l/status/1640496009330704384,0,0,ar,True
"وبيقل ذكاء البشر مع الوقت. 

وانا اشوف ان الصورة الكبيرة للتعليم مستقبلًا مع الذكاء الاصطناعي، أن الانسان بيعتمد على الانسان في المراحل المبكرة الأولى فقط، وبعدها بيعتمد على نفسه مع التوجيه لأن إطار التعليم الحالي بيصير ممل وماله فايدة كبيرة قدام متعة التعلم مع الذكاء الاصطناعي",[],20/03/2023,https://x.com/shudzii/status/1637774047512518663,0,0,ar,True
"نشاط #تعليم_رجال_ألمع يدعو طلاب وطالبات المرحلة الثانوية والثالث متوسط إلى التسجيل في برنامج ""مبرمجي ذكاء المستقبل"" الذي أطلقته #وزارة_التعليم بالتعاون مع الهيئة السعودية للبيانات ""سدايا"" ، وشركة آبل .
https://qywx.wjx.cn/vm/tdJRbme.aspx?source=iframe…","['#تعليم_رجال_ألمع', '#وزارة_', 'التعليم']",15/03/2023,https://x.com/MOE_RJA/status/1635923080374624262,12,8,ar,True
"بحمدالله تم ترشيحي لبرنامج #مبرمجي_ذكاء_المستقبل للذكاء الاصطناعي المقام بالتعاون بين #وزارة_التعليم و #سدايا و #شركة_سنس 

نسألك اللهم عوناً وتيسيراً وتوفيقاً","['#مبرمجي_', 'ذكاء', '_المستقبل', '#وزارة_', 'التعليم', '#سدايا', '#شركة_سنس']",13/03/2023,https://x.com/Fuf_2/status/1635303090701373441,1,0,ar,True
"@Faisal
  السلام عليكم نجاح معكسر طويق ومحدودية استعابة العددية ليش ما نسوى فكرة مكس تتعاونوا فيها مع وزارة التعليم العالي والجامعات واستحداث فكرة جديدة مثلا دبلوم(بورد) بعد البكاليوس متخصص لمجلات عمل مختصين التقنية ذكاء اصطناعي,برمجة بالغة الجافا
تقنية برامج ERP  الخ ...",[],06/03/2023,https://x.com/ammar_anh/status/1632812993246363650,0,0,ar,True
"بربّي اسم ولد الارنب و مدّة حمل الفيل…  لشنوّة يصلحوا؟ 
علاش تعذّبوا في الصّغار و تكرّهوا فيهم في القراية على بكري ؟
تي صلّحوا تعليمكم يهديكم!
ذكاء اصطناعي و chatgpt وكلّ شي عالنت وهوما مازالوا يقريو فيهم في برنامج خمسين عام لتالي!كلّ شي تبدّل و التعليم هو هو باش ما نقولش وخّر!",[],03/03/2023,https://x.com/Tounes29/status/1631526538020548608,11,0,ar,True
"قررت #المدارس_الحكومية في مقاطعة #بالتيمور أن تمنح لطلابها خيار المشاركة في برنامج #ذكاء_اصطناعي كجزء من خيارات #التعليم المهني و #التقني للنظام.
@BaltCoPS","['#المدارس_الحكومية', '#بالتيمور', '#ذكاء', '_اصطناعي', '#التعليم', '#التقني']",27/02/2023,https://x.com/IR4Lab/status/1630256904499757056,0,0,ar,True
"هل تريد معرفة أبرز أدوات #الذكاء_الاصطناعي التي تزيد من انتاجيتك في العمل، سواء كان #التسويق_الرقمي او #الكتابة_ او #التعليم او #البرمجة او #التصميم 
إليك مقال شامل حول أقوى 15 أداة #ذكاء_اصطناعي ضمن المقال التالي

#ArtificialIntelligence 
https://faharas.net/best-ai-tools/","['#الذكاء_الاصطناعي', '#التسويق_الرقمي', '#الكتابة_', '#التعليم', '#البرمجة', '#التصميم', '#ذكاء', '_اصطناعي', '#ArtificialIntelligence']",27/02/2023,https://x.com/Bassel_Alli/status/1630192527666995200,1,0,ar,True
"ماهو التعلم الآلي والتعلم العميق؟ 
تحتاج لتقدر تصنع تطبيق #ذكاء_اصطناعي أن تقوم بإجراء شيء يسمى ب #تعلّم_الآلة (#machine_learning)
لتعرف الفرق بين التعلم الآلي و #التعلم_العميق اقرا المقال :
https://rb.gy/m5bgvq

#جدة_تتحرك #صباح_الخير #وزارة_التعليم","['#ذكاء', '_اصطناعي', '#تعلّم_الآلة', '#machine_learning', '#التعلم_العميق', '#جدة_تتحرك', '#صباح_الخير', '#وزارة_', 'التعليم']",26/02/2023,https://x.com/shai_for_ai_sa/status/1629817839359066113,2,0,ar,True
الرئيس مهتم التعليم الفنى قاطرة الامه فلا تقدم الاالتعليم الفنى الصناعى والزراعى  والتجارى مع إدخال ماهو جديدمن تكنولوجيا حديثه توفرالوقت والجهد وزيادة الإنتاج وإدخال مناهج تواكب عصر التقدم وماهوحديث ذكاء الاصطناعي والميكنه الزراعيه والكترونيات وربطه بالجامعات والمصانع,[],19/02/2023,https://x.com/Meke44045996/status/1627398674685861888,0,0,ar,True
"برنامج (مبرمجي ذكاء المستقبل) 
#عن_بعد 
لطلاب المرحلة الثانوية والصف الثالث متوسط 
شهادة معتمدة   
التسجيل 
#وزارة_التعليم 
#الذكاء_الاصطناعي 
#برمجة","['#عن_بعد', '#وزارة_', 'التعليم', '#الذكاء_الاصطناعي', '#برمجة']",13/02/2023,https://x.com/SUL550TAN/status/1625211665175220232,0,0,ar,True
"تدريب |
#تعليم_عنيزة يدعو الطلاب والطالبات في المرحلة الثانوية والصف الثالث المتوسط للالتحاق بالبرنامج التدريبي لمبرمجي ذكاء المستقبل الذي تقدمه وزارة التعليم والهيئة السعودية للذكاء الاصطناعي #سدايا 
#النشاط_الطلابي 
#نشاط_الطالبات","['#تعليم_عنيزة', '#سدايا', '#النشاط_الطلابي', '#نشاط_الطالبات']",13/02/2023,https://x.com/MOE_ONZ/status/1625039490061414400,0,5,ar,True
"اصادف العاب ومسابقات اطفال ومراهقين غريبه في اليابان وكوريا وتايلند ودول شرق اسيا !!
وكثير مثل ذا المقطع طيران سيارات روبوتات ذكاء صناعي
اطفالهم يصنعوا ويبرمجوا ويتنافسوا !! 
- ان شاء الله نوصل لذا المستوى من التعليم العام",[],11/02/2023,https://x.com/JOOOKD/status/1624226977375739906,2,0,ar,True
"بتقدر تطلب من برمجية ذكاء اصطناعي ثانية تعمللك صوت لقراءة هذا النص
ومن برمجية ثالثة انه تصمملك فيديو لشخص بصوت وصورة لشرح الموضوع.

هذا يعني انه التعليم التقليدي رح يبطل اله داعي ",[],24/01/2023,https://x.com/MoeAlmomani95/status/1617765209883701248,3,0,ar,True
"كثيراً مانسمع حول مهارات العصر الحديث
العديد من منصات التواصل الإجتماعي تتكلم عن #التقنية و #البرمجة 
 لكن هل يمكن لأطفالنا تعلمهذه المهارات في سنهم الصغير هذا؟

ماهو تصوركم عن #تعليم_البرمجة_للأطفال 
#أكاديمية_التعليم_المبدع  #برمجة 
#ذكاء_اصطناعي  #تعليم_الكتروني","['#التقنية', '#البرمجة', '#تعليم_البرمجة_للأطفال', '#أكاديمية_', 'التعليم', '_المبدع', '#برمجة', '#ذكاء', '_اصطناعي', '#تعليم_الكتروني']",23/01/2023,https://x.com/Buthoor_tech/status/1617446601894825984,3,0,ar,True
"حوار بين ذكاء الاصطناعي حول التعليم 

#ذكاء_الاصطناعي
#حوار
#التعليم
#Ai
#Debate
#Education","['#ذكاء', '_الاصطناعي', '#حوار', '#التعليم', '#Ai', '#Debate', '#Education']",21/01/2023,https://x.com/hmr20039/status/1616798396228026369,0,0,ar,True
"للمهتمين بالتعليم والذكاء الاصطناعي

أعلن مركز ذكاء @Thakaa_Center عن تحدي تخصيص المحتوى وعملية التعليم ضمن سلسلة فرص ذكاء وهدف الفرصة هو تطوير نظام يعمل على تخصيص التعليم للطلاب عبر توظيف الذكاء الاصطناعي

يقام عن بعد وينتهي تسليم المشاريع 20 يناير 2023",[],18/01/2023,https://x.com/hackathonat/status/1615577374317334528,4,1,ar,True
".

برنامج Chat Gpt
برنامج ذكاء صناعي
طريقة عمله صادمه

ويعتبر أكبر مهدد لمحرك بحث قوقل و خبراء التعليم متخوفين منه
ممكن يعمل بحث حسب طلبك و ممكن يفرغ محتوى من مقطع يوتيوب لنص

للعلم لايوجد أي تطبيق له حاليا في اي نظام لا في الايفون و لا قوقل و لا ماسكروسوفت
إحفظو هالإسم جيداً",[],16/01/2023,https://x.com/sm7q8/status/1615076857354797058,5,1,ar,True
"د. محمد العنزي: نتجه ناحية #التعليم_الشخصي 

•  سيصبح هناك أنظمة #ذكاء_اصطناعي و #خوارزميات تقدم لك المعلومات التي تحتاجها

https://youtu.be/rAbRIpia6eU

#طروس_اليوم
@alenezi_mr
@Torous_BS","['#التعليم', '_الشخصي', '#ذكاء', '_اصطناعي', '#خوارزميات', '#طروس_اليوم']",12/01/2023,https://x.com/Torous_Today/status/1613577327891419145,5,6,ar,True
"صدقت ٠٠
التعليم الذي يبنُي علي 
     التلقين
     الحشؤ
   الببغائية
تجاوزه الزمن برثمه السريع وتطور مخرجات تقنيته عالم اليوم عالم ذكاء اصطناعي
  لم يعد يحتمل بربساااااات الماضي العتيق ",[],11/01/2023,https://x.com/mohamd_gof/status/1613221722576101378,1,0,ar,True
